approach,model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
PerSeanceApproach,RandomForest,1,32,7,0.744808406567455,0.52936506665247,"{7: 1.0, 8: 0.8571428571428572, 10: 1.0, 11: 1.0, 13: 0.625, 14: 0.9196428571428571, 16: 0.9833333333333334, 17: 1.0, 18: 0.5595238095238095, 20: 0.16666666666666666, 21: 0.24175824175824176, 22: 0.4351851851851851, 23: 0.8666666666666666, 24: 0.9399999999999998, 25: 0.9670329670329672, 26: 0.6999999999999998, 27: 0.76875}","{7: 0.7989516947751323, 8: 0.5798716750139741, 10: 0.768161134004884, 11: 0.8426233741181658, 13: 0.3185879216269841, 14: 0.5261242128717016, 16: 0.7948278273809524, 17: 0.7858147011408729, 18: 0.37104091134559886, 20: 0.22264610266276935, 21: 0.2096705000966677, 22: 0.32377961451485754, 23: 0.590236349607183, 24: 0.47590431186868687, 25: 0.7506218677156177, 26: 0.379066596019721, 27: 0.48424389486381675}","{'fd_bin_2': 0.125, 'az_me': 0.1875, 'fb_me': 0.375, 'm_max': 0.875, 'a_me': 0.8125, 'gx_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 0.9375, 'fa_me': 0.5, 'fa_bin_max': 0.0625, 'fa_bin_std': 0.0625, 'm_me': 0.625, 'fd_bin_std': 0.1875, 'fd_bin_max': 0.125, 'fd_bin_0': 0.125, 'gy_me': 0.1875, 'm_min': 0.5625, 'fd_sd': 0.125, 'fd_bin_4': 0.0625, 'fd_bin_1': 0.0625}",16
PerSeanceApproach,AdaBoost,1,32,7,0.715662217116481,0.710592545381583,"{7: 1.0, 8: 0.9107142857142857, 10: 0.9903846153846154, 11: 1.0, 13: 0.75, 14: 0.7767857142857143, 16: 0.9833333333333334, 17: 1.0, 18: 0.2857142857142857, 20: 0.18888888888888888, 21: 0.27472527472527475, 22: 0.5277777777777778, 23: 0.888888888888889, 24: 0.8800000000000001, 25: 0.989010989010989, 26: 0.6333333333333333, 27: 0.675}","{7: 0.9998431867105783, 8: 0.9121212443271545, 10: 0.9947945670118681, 11: 0.9998745613226294, 13: 0.7095226339845877, 14: 0.7838951005454974, 16: 0.9839422004061515, 17: 0.9998244013410972, 18: 0.2912842403362049, 20: 0.19703796791675735, 21: 0.2707258769386875, 22: 0.5228612622067427, 23: 0.8871608039921138, 24: 0.855757712892569, 25: 0.9870329389595968, 26: 0.6395155084427384, 27: 0.6511837629180007}","{'fd_bin_2': 0.125, 'az_me': 0.1875, 'fb_me': 0.375, 'm_max': 0.875, 'a_me': 0.8125, 'gx_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 0.9375, 'fa_me': 0.5, 'fa_bin_max': 0.0625, 'fa_bin_std': 0.0625, 'm_me': 0.625, 'fd_bin_std': 0.1875, 'fd_bin_max': 0.125, 'fd_bin_0': 0.125, 'gy_me': 0.1875, 'm_min': 0.5625, 'fd_sd': 0.125, 'fd_bin_4': 0.0625, 'fd_bin_1': 0.0625}",16
PerSeanceApproach,GradientBoosting,1,32,7,0.648401988347702,0.612658930334826,"{7: 0.8833333333333333, 8: 0.8571428571428571, 10: 0.9326923076923077, 11: 1.0, 13: 0.5, 14: 0.6428571428571429, 16: 0.9666666666666667, 17: 0.9166666666666667, 18: 0.13095238095238096, 20: 0.2111111111111111, 21: 0.16483516483516483, 22: 0.4537037037037037, 23: 0.9333333333333332, 24: 0.62, 25: 0.9010989010989011, 26: 0.3666666666666667, 27: 0.7125}","{7: 0.8749712806070601, 8: 0.8425712229427181, 10: 0.9400917260386122, 11: 0.9863540704988191, 13: 0.46654616040484187, 14: 0.5228171756874658, 16: 0.9612297775355277, 17: 0.9080515212783317, 18: 0.13580272902633667, 20: 0.22513399775465276, 21: 0.17444970293283588, 22: 0.4012526721260661, 23: 0.9100618963380489, 24: 0.5398520352624502, 25: 0.8235400176595125, 26: 0.3485752924741357, 27: 0.6364478632655998}","{'fd_bin_2': 0.125, 'az_me': 0.1875, 'fb_me': 0.375, 'm_max': 0.875, 'a_me': 0.8125, 'gx_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 0.9375, 'fa_me': 0.5, 'fa_bin_max': 0.0625, 'fa_bin_std': 0.0625, 'm_me': 0.625, 'fd_bin_std': 0.1875, 'fd_bin_max': 0.125, 'fd_bin_0': 0.125, 'gy_me': 0.1875, 'm_min': 0.5625, 'fd_sd': 0.125, 'fd_bin_4': 0.0625, 'fd_bin_1': 0.0625}",16
PerSeanceApproach,LinearDiscriminantAnalysis,2,32,7,0.647914936605176,0.67132784135393,"{7: 1.0, 8: 0.3157894736842105, 9: 0.2, 10: 0.4727272727272728, 11: 1.0, 13: 0.0, 14: 0.5703125, 15: 0.8916666666666667, 16: 1.0, 17: 0.8500000000000001, 18: 0.22380952380952382, 19: 1.0, 20: 0.2857142857142857, 21: 0.38461538461538464, 22: 0.7090909090909092, 23: 0.8636363636363636, 24: 0.9444444444444445, 25: 1.0, 26: 0.9888888888888889, 27: 0.5538461538461539}","{7: 0.9999999971295133, 8: 0.31531117329780683, 9: 0.21703788656235073, 10: 0.4610391215998037, 11: 1.0, 13: 5.045105013496925e-40, 14: 0.5738381549353994, 15: 0.8921467067998747, 16: 0.9999910413375638, 17: 0.8528294461700001, 18: 0.2236659417902187, 19: 0.9997285494267019, 20: 0.29417635455485186, 21: 0.38800799530559626, 22: 0.7135291385867636, 23: 0.8647006221901118, 24: 0.9431065621817534, 25: 0.9999999999999987, 26: 0.9888853335790984, 27: 0.5568133903196727}","{'fb_me': 0.1, 'fa_bin_6': 0.1, 'ay_mcr': 0.65, 'fd_me': 0.7, 'gy_me': 0.75, 'gx_me': 1.0, 'gz_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'cb_me': 0.05, 'fa_me': 0.3, 'az_me': 0.55, 'fd_bin_max': 0.05, 'fd_bin_0': 0.1, 'a_mcr': 0.2, 'fa_bin_3': 0.1, 'fa_bin_7': 0.05, 'm_max': 0.2, 'nr_me': 0.1, 'fa_bin_mean': 0.05, 'fa_bin_1': 0.2, 'az_mcr': 0.1, 'fa_bin_2': 0.05, 'm_min': 0.05, 'm_me': 0.05, 'fa_bin_8': 0.05, 'fd_bin_4': 0.1, 'fd_bin_std': 0.05, 'fd_bin_9': 0.05, 'fd_bin_7': 0.05, 'fd_bin_5': 0.05, 'gy_mcr': 0.05, 'gz_sd': 0.05, 'fd_bin_mean': 0.05}",20
PerSeanceApproach,RandomForest,2,32,7,0.747014804367547,0.554504907217044,"{7: 1.0, 8: 0.5368421052631579, 9: 0.08571428571428572, 10: 0.5454545454545454, 11: 1.0, 13: 0.39285714285714285, 14: 0.6875, 15: 0.9083333333333333, 16: 0.9833333333333332, 17: 0.7, 18: 0.3142857142857143, 19: 1.0, 20: 0.489795918367347, 21: 0.7762237762237763, 22: 0.8545454545454545, 23: 0.5909090909090909, 24: 0.6944444444444445, 25: 0.90625, 26: 0.9888888888888889, 27: 0.8692307692307694}","{7: 0.708558099489796, 8: 0.3732161027568922, 9: 0.1144814342403628, 10: 0.31136936327561326, 11: 0.8354617311507937, 13: 0.30589753792480195, 14: 0.4399460914248512, 15: 0.6060846478174604, 16: 0.8466783192791005, 17: 0.6109722966269842, 18: 0.3960907577045969, 19: 0.789051029265873, 20: 0.30198330701328147, 21: 0.4797486992174492, 22: 0.4750151834907516, 23: 0.47863368055555566, 24: 0.42089788635361547, 25: 0.6765930115891053, 26: 0.7395893408289241, 27: 0.6500039797008548}","{'fb_me': 0.1, 'fa_bin_6': 0.1, 'ay_mcr': 0.65, 'fd_me': 0.7, 'gy_me': 0.75, 'gx_me': 1.0, 'gz_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'cb_me': 0.05, 'fa_me': 0.3, 'az_me': 0.55, 'fd_bin_max': 0.05, 'fd_bin_0': 0.1, 'a_mcr': 0.2, 'fa_bin_3': 0.1, 'fa_bin_7': 0.05, 'm_max': 0.2, 'nr_me': 0.1, 'fa_bin_mean': 0.05, 'fa_bin_1': 0.2, 'az_mcr': 0.1, 'fa_bin_2': 0.05, 'm_min': 0.05, 'm_me': 0.05, 'fa_bin_8': 0.05, 'fd_bin_4': 0.1, 'fd_bin_std': 0.05, 'fd_bin_9': 0.05, 'fd_bin_7': 0.05, 'fd_bin_5': 0.05, 'gy_mcr': 0.05, 'gz_sd': 0.05, 'fd_bin_mean': 0.05}",20
PerSeanceApproach,AdaBoost,2,32,7,0.730095519094586,0.729429984365683,"{7: 1.0, 8: 0.5052631578947369, 9: 0.08571428571428572, 10: 0.6181818181818182, 11: 1.0, 13: 0.41836734693877553, 14: 0.59375, 15: 0.9083333333333334, 16: 0.9916666666666666, 17: 0.7, 18: 0.3428571428571428, 19: 0.9285714285714286, 20: 0.4489795918367347, 21: 0.7202797202797204, 22: 0.6727272727272727, 23: 0.5227272727272727, 24: 0.638888888888889, 25: 1.0, 26: 0.9888888888888889, 27: 0.8076923076923077}","{7: 0.9913772987804734, 8: 0.5220091670156137, 9: 0.09545646213895247, 10: 0.6319449105962589, 11: 0.9987190910599694, 13: 0.428483947670629, 14: 0.5703001692738732, 15: 0.9066304471499773, 16: 0.9916215515835493, 17: 0.6999971311274225, 18: 0.34070562009367006, 19: 0.9273061924212025, 20: 0.40190280976901305, 21: 0.7208294797657088, 22: 0.6593403150784505, 23: 0.53397769930396, 24: 0.6319117885291614, 25: 0.9999747090157983, 26: 0.9852374368121156, 27: 0.8042740772166284}","{'fb_me': 0.1, 'fa_bin_6': 0.1, 'ay_mcr': 0.65, 'fd_me': 0.7, 'gy_me': 0.75, 'gx_me': 1.0, 'gz_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'cb_me': 0.05, 'fa_me': 0.3, 'az_me': 0.55, 'fd_bin_max': 0.05, 'fd_bin_0': 0.1, 'a_mcr': 0.2, 'fa_bin_3': 0.1, 'fa_bin_7': 0.05, 'm_max': 0.2, 'nr_me': 0.1, 'fa_bin_mean': 0.05, 'fa_bin_1': 0.2, 'az_mcr': 0.1, 'fa_bin_2': 0.05, 'm_min': 0.05, 'm_me': 0.05, 'fa_bin_8': 0.05, 'fd_bin_4': 0.1, 'fd_bin_std': 0.05, 'fd_bin_9': 0.05, 'fd_bin_7': 0.05, 'fd_bin_5': 0.05, 'gy_mcr': 0.05, 'gz_sd': 0.05, 'fd_bin_mean': 0.05}",20
PerSeanceApproach,GradientBoosting,2,32,7,0.618244728848412,0.59359723366316,"{7: 0.8857142857142858, 8: 0.5684210526315789, 9: 0.0, 10: 0.509090909090909, 11: 0.9083333333333333, 13: 0.32653061224489793, 14: 0.3359375, 15: 0.6833333333333333, 16: 0.9416666666666667, 17: 0.7, 18: 0.44761904761904764, 19: 0.6428571428571429, 20: 0.24489795918367346, 21: 0.5594405594405594, 22: 0.5818181818181818, 23: 0.4318181818181819, 24: 0.5416666666666666, 25: 0.90625, 26: 0.9055555555555557, 27: 0.6461538461538462}","{7: 0.8740579495096952, 8: 0.507531420857568, 9: 0.03907662617277713, 10: 0.4371728507014045, 11: 0.8793941958203948, 13: 0.3322677322117409, 14: 0.3110575745079942, 15: 0.6351854850349443, 16: 0.9011977525462612, 17: 0.7012454750400571, 18: 0.25413586127330773, 19: 0.7163079262553718, 20: 0.31968270826118195, 21: 0.5440105509213519, 22: 0.5367951015447118, 23: 0.41838711299482945, 24: 0.5205006336802452, 25: 0.8494713271326929, 26: 0.9010777148196757, 27: 0.6360611095409954}","{'fb_me': 0.1, 'fa_bin_6': 0.1, 'ay_mcr': 0.65, 'fd_me': 0.7, 'gy_me': 0.75, 'gx_me': 1.0, 'gz_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'cb_me': 0.05, 'fa_me': 0.3, 'az_me': 0.55, 'fd_bin_max': 0.05, 'fd_bin_0': 0.1, 'a_mcr': 0.2, 'fa_bin_3': 0.1, 'fa_bin_7': 0.05, 'm_max': 0.2, 'nr_me': 0.1, 'fa_bin_mean': 0.05, 'fa_bin_1': 0.2, 'az_mcr': 0.1, 'fa_bin_2': 0.05, 'm_min': 0.05, 'm_me': 0.05, 'fa_bin_8': 0.05, 'fd_bin_4': 0.1, 'fd_bin_std': 0.05, 'fd_bin_9': 0.05, 'fd_bin_7': 0.05, 'fd_bin_5': 0.05, 'gy_mcr': 0.05, 'gz_sd': 0.05, 'fd_bin_mean': 0.05}",20
PerSeanceApproach,LinearDiscriminantAnalysis,3,32,7,0.871079840147932,0.875390522434829,"{7: 1.0, 8: 0.9675324675324675, 9: 1.0, 10: 0.6578947368421052, 11: 1.0, 13: 1.0, 15: 1.0, 16: 1.0, 17: 0.875, 18: 0.1038961038961039, 19: 0.9920634920634921, 21: 0.75, 22: 0.5555555555555555, 23: 0.7727272727272727, 24: 0.9382716049382717, 25: 0.8571428571428571, 26: 0.9682539682539683, 27: 0.7045454545454546}","{7: 0.9993667101728598, 8: 0.969201533463554, 9: 0.9999949275754494, 10: 0.6575613612447915, 11: 0.9999994694072144, 13: 0.9988045014690046, 15: 0.9999999999973824, 16: 0.999999999094616, 17: 0.8732704540025823, 18: 0.09707995534013032, 19: 0.992063387135404, 21: 0.7465154460297742, 22: 0.5572217214728277, 23: 0.7659017247157681, 24: 0.9410613960150336, 25: 0.8570028947129417, 26: 0.9682539681122673, 27: 0.7017913851887105}","{'fd_bin_0': 0.2631578947368421, 'ax_mcr': 0.3684210526315789, 'ay_mcr': 0.3157894736842105, 'az_me': 0.9473684210526315, 'fd_me': 0.9473684210526315, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 0.9473684210526315, 'ax_me': 1.0, 'a_me': 1.0, 'fd_bin_std': 0.05263157894736842, 'gy_me': 0.8947368421052632, 'fd_sd': 0.3684210526315789, 'fa_me': 0.3684210526315789, 'a_mcr': 0.05263157894736842, 'fb_me': 0.21052631578947367, 'g_me': 0.10526315789473684, 'fd_bin_max': 0.05263157894736842, 'fc_me': 0.05263157894736842, 'fd_bin_6': 0.05263157894736842}",19
PerSeanceApproach,RandomForest,3,32,7,0.878676852876897,0.652873434383488,"{7: 1.0, 8: 0.9805194805194805, 9: 0.9464285714285714, 10: 0.850877192982456, 11: 0.9166666666666666, 13: 0.6714285714285715, 15: 0.884297520661157, 16: 1.0, 17: 0.8522727272727273, 18: 0.03896103896103896, 19: 0.9841269841269842, 21: 0.96875, 22: 0.6388888888888888, 23: 0.9772727272727273, 24: 0.9506172839506173, 25: 0.9714285714285714, 26: 1.0, 27: 1.0}","{7: 0.8995843912487201, 8: 0.7327877491371106, 9: 0.6286161213538446, 10: 0.4830413090807828, 11: 0.5024777250744047, 13: 0.38974941030760124, 15: 0.5976988923324152, 16: 0.8276529969262607, 17: 0.7322964230371901, 18: 0.20932560296846012, 19: 0.7924050442778122, 21: 0.5454700985863096, 22: 0.36033449074074075, 23: 0.6812781928456644, 24: 0.5873156109151478, 25: 0.6030649943310656, 26: 0.8222209467120182, 27: 0.8564793695887445}","{'fd_bin_0': 0.2631578947368421, 'ax_mcr': 0.3684210526315789, 'ay_mcr': 0.3157894736842105, 'az_me': 0.9473684210526315, 'fd_me': 0.9473684210526315, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 0.9473684210526315, 'ax_me': 1.0, 'a_me': 1.0, 'fd_bin_std': 0.05263157894736842, 'gy_me': 0.8947368421052632, 'fd_sd': 0.3684210526315789, 'fa_me': 0.3684210526315789, 'a_mcr': 0.05263157894736842, 'fb_me': 0.21052631578947367, 'g_me': 0.10526315789473684, 'fd_bin_max': 0.05263157894736842, 'fc_me': 0.05263157894736842, 'fd_bin_6': 0.05263157894736842}",19
PerSeanceApproach,AdaBoost,3,32,7,0.862966773744955,0.867726712086919,"{7: 1.0, 8: 0.987012987012987, 9: 0.8035714285714286, 10: 0.7105263157894738, 11: 1.0, 13: 0.6428571428571429, 15: 0.9504132231404959, 16: 1.0, 17: 0.7954545454545454, 18: 0.0, 19: 0.9682539682539684, 21: 0.9375, 22: 0.8055555555555555, 23: 1.0, 24: 0.8641975308641974, 25: 0.9714285714285714, 26: 0.9365079365079365, 27: 1.0}","{7: 0.9951996382809468, 8: 0.9813585469575533, 9: 0.815043150266505, 10: 0.709776138629489, 11: 0.9972811109175449, 13: 0.6363609648978503, 15: 0.9440297745957498, 16: 0.9999999864890964, 17: 0.7831959249470816, 18: 0.019242056490246708, 19: 0.9727315833456677, 21: 0.9410209531972957, 22: 0.7788615945557843, 23: 0.9982716917721112, 24: 0.8630843990884287, 25: 0.9485070528183828, 26: 0.9682411018533382, 27: 0.9999999851182458}","{'fd_bin_0': 0.2631578947368421, 'ax_mcr': 0.3684210526315789, 'ay_mcr': 0.3157894736842105, 'az_me': 0.9473684210526315, 'fd_me': 0.9473684210526315, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 0.9473684210526315, 'ax_me': 1.0, 'a_me': 1.0, 'fd_bin_std': 0.05263157894736842, 'gy_me': 0.8947368421052632, 'fd_sd': 0.3684210526315789, 'fa_me': 0.3684210526315789, 'a_mcr': 0.05263157894736842, 'fb_me': 0.21052631578947367, 'g_me': 0.10526315789473684, 'fd_bin_max': 0.05263157894736842, 'fc_me': 0.05263157894736842, 'fd_bin_6': 0.05263157894736842}",19
PerSeanceApproach,GradientBoosting,3,32,7,0.74473513285176,0.711604714321738,"{7: 0.8666666666666667, 8: 0.9090909090909091, 9: 0.7678571428571429, 10: 0.7543859649122807, 11: 0.78125, 13: 0.6857142857142857, 15: 0.3057851239669422, 16: 1.0, 17: 0.8636363636363636, 18: 0.1038961038961039, 19: 0.9523809523809523, 21: 0.59375, 22: 0.6666666666666666, 23: 0.6363636363636365, 24: 0.7901234567901234, 25: 0.6714285714285715, 26: 0.9841269841269842, 27: 0.75}","{7: 0.8821679941246422, 8: 0.8937531992327944, 9: 0.74953722052425, 10: 0.630841233111566, 11: 0.5981475655102008, 13: 0.6333763198112127, 15: 0.3035816000818176, 16: 0.9712573156187246, 17: 0.8513188692054221, 18: 0.12335797742963331, 19: 0.9451315293830641, 21: 0.5434348652084159, 22: 0.497875065189369, 23: 0.6158631688696478, 24: 0.6939718045193125, 25: 0.6605312132373171, 26: 0.9689737430144639, 27: 0.8038410046267431}","{'fd_bin_0': 0.2631578947368421, 'ax_mcr': 0.3684210526315789, 'ay_mcr': 0.3157894736842105, 'az_me': 0.9473684210526315, 'fd_me': 0.9473684210526315, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 0.9473684210526315, 'ax_me': 1.0, 'a_me': 1.0, 'fd_bin_std': 0.05263157894736842, 'gy_me': 0.8947368421052632, 'fd_sd': 0.3684210526315789, 'fa_me': 0.3684210526315789, 'a_mcr': 0.05263157894736842, 'fb_me': 0.21052631578947367, 'g_me': 0.10526315789473684, 'fd_bin_max': 0.05263157894736842, 'fc_me': 0.05263157894736842, 'fd_bin_6': 0.05263157894736842}",19
PerSeanceApproach,LinearDiscriminantAnalysis,1,128,7,0.730290513833992,0.720032176545362,"{7: 0.9583333333333333, 8: 0.9444444444444444, 10: 0.875, 11: 1.0, 13: 0.05555555555555555, 14: 0.5, 16: 0.8571428571428571, 17: 1.0, 18: 0.45833333333333326, 20: 0.5333333333333333, 21: 0.625, 22: 0.5, 23: 0.6296296296296295, 24: 0.8666666666666666, 25: 1.0, 26: 0.5925925925925926, 27: 0.6346153846153846}","{7: 0.9583271137204474, 8: 0.9473564782178335, 10: 0.8381764430171708, 11: 0.9999913874271054, 13: 0.04844586930803197, 14: 0.4974674398191946, 16: 0.8581483867395264, 17: 0.9999999994355026, 18: 0.45814611647885256, 20: 0.5344336446742334, 21: 0.6225535595296263, 22: 0.5035947848320792, 23: 0.6486427977760704, 24: 0.8669559643253301, 25: 0.9856061986403398, 26: 0.5782335667396017, 27: 0.6395585363851995}","{'ay_me': 0.85, 'gy_bin_4': 0.1, 'fd_me': 1.0, 'fa_me': 0.2, 'fa_bin_6': 0.1, 'gz_me': 0.8, 'gx_me': 0.9, 'a_me': 0.95, 'gy_me': 0.6, 'ax_me': 0.6, 'm_max': 0.45, 'cd_min': 0.05, 'cd_me': 0.05, 'fa_bin_9': 0.05, 'fa_bin_7': 0.05, 'fd_bin_4': 0.05, 'fd_bin_1': 0.1, 'fd_bin_2': 0.15, 'fd_bin_std': 0.25, 'fc_me': 0.1, 'gy_bin_1': 0.35, 'm_me': 0.25, 'fd_bin_3': 0.15, 'fb_me': 0.05, 'fd_bin_mean': 0.1, 'az_me': 0.2, 'gy_bin_2': 0.2, 'fd_bin_8': 0.1, 'gy_bin_8': 0.1, 'fd_bin_9': 0.1, 'ax_bin_3': 0.05, 'm_min': 0.1, 'gz_bin_5': 0.15, 'fd_bin_0': 0.1, 'fd_bin_6': 0.15, 'fd_sd': 0.05, 'fd_bin_max': 0.1, 'fd_bin_min': 0.05, 'fd_bin_7': 0.05, 'gy_bin_mean': 0.1, 'gz_bin_2': 0.05, 'fd_bin_5': 0.05}",20
PerSeanceApproach,RandomForest,1,128,7,0.761581733483907,0.425981239094074,"{7: 1.0, 8: 0.7222222222222222, 10: 0.90625, 11: 1.0, 13: 0.5555555555555556, 14: 0.9375, 16: 0.9523809523809523, 17: 0.9666666666666666, 18: 0.4583333333333333, 20: 0.4, 21: 0.55, 22: 0.25, 23: 0.5925925925925926, 24: 0.7666666666666667, 25: 0.8888888888888888, 26: 0.7037037037037037, 27: 0.8461538461538461}","{7: 0.7445862061838624, 8: 0.3949669237012985, 10: 0.6705362809933123, 11: 0.6461372260551947, 13: 0.3286856035553953, 14: 0.3429247412743506, 16: 0.5250114903284546, 17: 0.5049799230861731, 18: 0.316215104629167, 20: 0.24280436507936504, 21: 0.32223517203282825, 22: 0.22815808757215006, 23: 0.3082716031396587, 24: 0.36679977603415104, 25: 0.44555251924001926, 26: 0.3198562710437709, 27: 0.40984587381101795}","{'ay_me': 0.85, 'gy_bin_4': 0.1, 'fd_me': 1.0, 'fa_me': 0.2, 'fa_bin_6': 0.1, 'gz_me': 0.8, 'gx_me': 0.9, 'a_me': 0.95, 'gy_me': 0.6, 'ax_me': 0.6, 'm_max': 0.45, 'cd_min': 0.05, 'cd_me': 0.05, 'fa_bin_9': 0.05, 'fa_bin_7': 0.05, 'fd_bin_4': 0.05, 'fd_bin_1': 0.1, 'fd_bin_2': 0.15, 'fd_bin_std': 0.25, 'fc_me': 0.1, 'gy_bin_1': 0.35, 'm_me': 0.25, 'fd_bin_3': 0.15, 'fb_me': 0.05, 'fd_bin_mean': 0.1, 'az_me': 0.2, 'gy_bin_2': 0.2, 'fd_bin_8': 0.1, 'gy_bin_8': 0.1, 'fd_bin_9': 0.1, 'ax_bin_3': 0.05, 'm_min': 0.1, 'gz_bin_5': 0.15, 'fd_bin_0': 0.1, 'fd_bin_6': 0.15, 'fd_sd': 0.05, 'fd_bin_max': 0.1, 'fd_bin_min': 0.05, 'fd_bin_7': 0.05, 'gy_bin_mean': 0.1, 'gz_bin_2': 0.05, 'fd_bin_5': 0.05}",20
PerSeanceApproach,AdaBoost,1,128,7,0.788042113683418,0.781647690622247,"{7: 1.0, 8: 0.8888888888888888, 10: 0.90625, 11: 1.0, 13: 0.7222222222222222, 14: 0.75, 16: 0.8571428571428571, 17: 1.0, 18: 0.49999999999999994, 20: 0.4, 21: 0.65, 22: 0.3333333333333333, 23: 0.7407407407407407, 24: 0.7666666666666667, 25: 0.75, 26: 0.8888888888888888, 27: 0.8269230769230769}","{7: 0.9962226898755951, 8: 0.9096098198990136, 10: 0.925576285559258, 11: 0.9996626197058595, 13: 0.7043729424555001, 14: 0.683159644304079, 16: 0.8221277526021934, 17: 0.9965628376950926, 18: 0.5074519359769722, 20: 0.4231433925119134, 21: 0.608227330065273, 22: 0.3396999164958964, 23: 0.7421134109852084, 24: 0.7716890253993471, 25: 0.7756929951478332, 26: 0.882541597202752, 27: 0.7802730877991007}","{'ay_me': 0.85, 'gy_bin_4': 0.1, 'fd_me': 1.0, 'fa_me': 0.2, 'fa_bin_6': 0.1, 'gz_me': 0.8, 'gx_me': 0.9, 'a_me': 0.95, 'gy_me': 0.6, 'ax_me': 0.6, 'm_max': 0.45, 'cd_min': 0.05, 'cd_me': 0.05, 'fa_bin_9': 0.05, 'fa_bin_7': 0.05, 'fd_bin_4': 0.05, 'fd_bin_1': 0.1, 'fd_bin_2': 0.15, 'fd_bin_std': 0.25, 'fc_me': 0.1, 'gy_bin_1': 0.35, 'm_me': 0.25, 'fd_bin_3': 0.15, 'fb_me': 0.05, 'fd_bin_mean': 0.1, 'az_me': 0.2, 'gy_bin_2': 0.2, 'fd_bin_8': 0.1, 'gy_bin_8': 0.1, 'fd_bin_9': 0.1, 'ax_bin_3': 0.05, 'm_min': 0.1, 'gz_bin_5': 0.15, 'fd_bin_0': 0.1, 'fd_bin_6': 0.15, 'fd_sd': 0.05, 'fd_bin_max': 0.1, 'fd_bin_min': 0.05, 'fd_bin_7': 0.05, 'gy_bin_mean': 0.1, 'gz_bin_2': 0.05, 'fd_bin_5': 0.05}",20
PerSeanceApproach,GradientBoosting,1,128,7,0.658076369282891,0.623419237941607,"{7: 0.7916666666666666, 8: 0.8888888888888888, 10: 0.9375, 11: 0.8333333333333333, 13: 0.2777777777777778, 14: 0.5, 16: 0.7619047619047619, 17: 0.9333333333333333, 18: 0.5416666666666666, 20: 0.5333333333333333, 21: 0.4, 22: 0.25, 23: 0.5555555555555556, 24: 0.5666666666666667, 25: 0.6111111111111112, 26: 0.7037037037037037, 27: 0.75}","{7: 0.7896974206377654, 8: 0.8588348842073931, 10: 0.9033060653103343, 11: 0.8184740003716717, 13: 0.28871202845511784, 14: 0.47380411619311363, 16: 0.7147298763884741, 17: 0.9260718172766598, 18: 0.44724671032070706, 20: 0.44116236028758643, 21: 0.45369406579823657, 22: 0.13803744653521088, 23: 0.4977023991858533, 24: 0.5555894430909427, 25: 0.6002397683314085, 26: 0.6087275218144859, 27: 0.6854699901556882}","{'ay_me': 0.85, 'gy_bin_4': 0.1, 'fd_me': 1.0, 'fa_me': 0.2, 'fa_bin_6': 0.1, 'gz_me': 0.8, 'gx_me': 0.9, 'a_me': 0.95, 'gy_me': 0.6, 'ax_me': 0.6, 'm_max': 0.45, 'cd_min': 0.05, 'cd_me': 0.05, 'fa_bin_9': 0.05, 'fa_bin_7': 0.05, 'fd_bin_4': 0.05, 'fd_bin_1': 0.1, 'fd_bin_2': 0.15, 'fd_bin_std': 0.25, 'fc_me': 0.1, 'gy_bin_1': 0.35, 'm_me': 0.25, 'fd_bin_3': 0.15, 'fb_me': 0.05, 'fd_bin_mean': 0.1, 'az_me': 0.2, 'gy_bin_2': 0.2, 'fd_bin_8': 0.1, 'gy_bin_8': 0.1, 'fd_bin_9': 0.1, 'ax_bin_3': 0.05, 'm_min': 0.1, 'gz_bin_5': 0.15, 'fd_bin_0': 0.1, 'fd_bin_6': 0.15, 'fd_sd': 0.05, 'fd_bin_max': 0.1, 'fd_bin_min': 0.05, 'fd_bin_7': 0.05, 'gy_bin_mean': 0.1, 'gz_bin_2': 0.05, 'fd_bin_5': 0.05}",20
